id E0 Emax ED50 E0
1 5.02901116099805 28.2980215281678 128.639016372888 NA
2 6.18623622677408 16.0540750324585 541.241826368487 NA
3 6.97273584702429 79.509472918606 358.381817305908 NA
4 7.70238828154266 17.0966270090868 775.756331842801 NA
5 5.50524931180505 103.692873666858 640.374920318202 NA
6 5.24153608579405 33.7249770242795 365.864834280697 NA
7 10.9589304942555 19.2659111132493 92.9252563370171 NA
8 4.31736972283304 33.3899156474681 612.089513338796 NA
9 3.47520274037215 78.5681646165473 635.018660125562 NA
10 5.15947075667324 11.3892685129288 342.55874017178 NA
11 10.6123488272265 13.1790201777032 370.727685184977 NA
12 3.92231486441803 82.5480622678079 693.404188645521 NA
13 9.69137645512211 124.048686751661 1364.5167765266 NA
14 4.94431016955113 224.155882445065 2173.51331650864 NA
15 4.85614309450007 9.12743168089904 171.046962667852 NA
16 5.78357544555735 52.7457592134052 1045.84700300359 NA
17 4.17722745308146 15.0534068561176 582.622920143311 NA
18 4.31891229344695 11.322227924132 372.529333505252 NA
19 7.10841675100871 55.6187836007327 538.02182424413 NA
20 7.15980461621399 58.2785636999421 1078.23223528968 NA
21 4.57972991823297 96.967758511828 1170.00599520842 NA
22 6.02420239832338 32.4046151792205 424.315210009619 NA
23 3.83476206203483 28.6625066490101 658.581212459719 NA
24 5.09485230931548 61.4367104396989 866.104113870329 NA
25 8.73713402976254 59.394269078141 1390.49942330511 NA
26 4.36073457497635 23.4097494334604 420.246920566459 NA
27 5.04355996440697 39.0016284647544 166.521539934 NA
28 5.08660195282478 14.5794513690538 277.086964064602 NA
29 4.94440973172783 30.067706587948 772.913581829132 NA
30 4.1421762539989 8.32066444128884 209.10494899666 NA
31 4.64333785674618 11.0192076013227 139.654658069673 NA
32 6.195514431931 38.7712000347086 248.868415099236 NA
33 4.87904426665103 19.802950007625 329.825458892563 NA
34 4.13073785682607 10.1628091293354 889.353450342375 NA
35 5.51850613516817 47.0481665431868 200.986917494657 NA
36 4.09237408218115 22.0696149579208 678.990793944815 NA
37 2.38912385479582 45.0219993264578 150.224685640369 NA
38 8.72078284246548 29.3982700538701 495.747820191655 NA
39 3.69562600974809 89.060736546382 1219.47226283087 NA
40 5.79724981180461 111.143753461936 576.732630308363 NA
41 9.0562203117018 26.6508042332318 259.451976126219 NA
42 3.99414765334714 20.4246279007857 545.785199581996 NA
43 9.06682835286727 34.4920214001176 867.100857348754 NA
44 3.98879985603794 7.67983921703436 617.709230872159 NA
45 5.52760862378039 36.8647067305244 710.324598665316 NA
46 5.10365746094497 22.1356299146721 180.129278460229 NA
47 5.8975081910391 38.4780040513893 272.262196532773 NA
48 6.9847307771683 32.3925459159421 1050.48310213728 NA
49 4.96414223277993 13.6183280363083 201.078793152358 NA
50 4.54506713741849 64.7807087419183 531.11033876651 NA
51 4.41289985682073 42.8513342335828 515.540999655456 NA
52 3.66058342957643 14.4289747794429 83.7048198867613 NA
53 6.44388142068045 13.9182959426276 384.11700385905 NA
54 7.99476576094537 17.8350037643473 515.198242334542 NA
55 6.08240247368753 22.1659886019965 421.090924805359 NA
56 4.92642221732064 35.5823904189873 1586.40318034483 NA
57 3.7728955263852 265.165860032838 2195.36121520646 NA
58 5.15642977772287 39.6464100693748 458.227538231774 NA
59 6.22633420869372 51.75110873417 659.187136195727 NA
60 5.54714518413183 21.0650722967345 640.592913744369 NA
61 5.29956286466581 58.5672578427314 650.516151935551 NA
62 8.28673516493597 25.6631010068981 333.368137181922 NA
63 4.32851771858044 19.5260247672459 544.130420232741 NA
64 5.21566362447105 38.018601608362 365.86876117462 NA
65 4.80732154046619 15.5355528431165 613.608162303748 NA
66 3.25355602389941 44.4774936623238 485.903113931245 NA
67 6.83897866279717 43.689488754607 1196.94179506292 NA
68 3.22426880268903 27.0868901168293 1183.63547993476 NA
69 8.91943983569634 59.5528808220129 1210.33655656638 NA
70 7.6244497230543 9.88362991655137 308.2876627685 NA
71 8.33219919211458 97.1859338698483 1960.38641231791 NA
72 6.12421074775029 24.3247229334831 369.672190387003 NA
73 4.26482299085117 43.1652381240674 564.389766510716 NA
74 4.71055747859226 43.448723632716 604.202517615939 NA
75 5.95465477753 74.7089802949596 1380.83242826859 NA
76 5.39009000585756 35.8858955632719 1126.05572278016 NA
77 4.77784655388293 68.6988052176668 877.272865697004 NA
78 4.04599772245493 19.6821864030975 648.186838604601 NA
79 6.95113948420712 9.64534650622782 532.869353209322 NA
80 5.09717502982904 30.7073421907638 1776.55936919571 NA
81 6.58822275179849 29.057342780918 396.739392992961 NA
82 5.14121368599229 25.4526796177753 1224.26159856897 NA
83 5.40790057275056 60.568857117384 961.268811240778 NA
84 4.70613807496295 70.0225750202293 986.56377602746 NA
85 3.41752923062875 35.1082002031107 568.644758132476 NA
86 4.94734675773131 14.9858117380253 246.784636579429 NA
87 6.09161354356456 44.4073379751623 935.135621325333 NA
88 7.78081262696369 8.73305650500413 240.561901555454 NA
89 4.03136076794726 32.6536140162598 376.824077606251 NA
90 4.79377878388374 99.7474662851885 2866.87735570427 NA
91 6.47928939696819 21.2663233849212 187.015555943426 NA
92 6.58479411308237 13.3125098994433 576.382679893984 NA
93 5.55783098756773 33.9747375081876 625.988737493548 NA
94 6.53965099774762 20.9846835575733 1188.28886396713 NA
95 4.94678516449842 46.6049560172997 514.217410817019 NA
96 3.42596846296484 44.3273406083729 510.722594976651 NA
97 5.20397320867881 18.1246203207729 1286.3664714307 NA
98 5.04589351688957 36.1437247558736 556.445985448721 NA
99 7.98688638043667 12.4758526604773 631.51759618042 NA
100 3.68219610390505 86.9904489373845 647.682981116691 NA
101 6.11421037702621 38.7296049212602 997.100728283894 NA
102 6.20338343157318 71.3054955729676 706.515481887411 NA
103 2.70088293633755 42.04329920052 794.700712028211 NA
104 3.52013429451113 56.2293551064688 2365.44249827428 NA
105 4.92907213121188 15.5992386898291 433.140429040303 NA
106 4.12405413192431 36.4597806425862 358.55815206309 NA
107 4.69816676201085 39.2446757323786 387.939189136377 NA
108 6.15204060936412 165.397481898166 1086.04302906011 NA
109 5.95837832494723 33.646850731959 121.11611570918 NA
110 6.59294514202424 8.48177557951126 96.4607701098121 NA
111 4.0803723837628 35.5479735278621 272.891116299677 NA
112 5.25119107067252 112.091535092073 2985.24051295606 NA
113 4.3566740583693 33.2668424075967 1981.27111939415 NA
114 4.26452275634814 9.4923371448389 164.891248790577 NA
115 4.36833505102737 17.9173092706692 548.923898721769 NA
116 7.10212571244791 50.0395569569138 424.440754850129 NA
117 4.4585946379106 33.7469200919016 512.96399724592 NA
118 5.52243065617462 40.9083381237148 514.38898430507 NA
119 4.59918760817739 33.3542522078587 168.503716771558 NA
120 3.38326902237119 13.5696980828505 658.391453629324 NA
121 6.02071979619346 143.019568375486 1272.12276831336 NA
122 8.26658174572117 27.2278751520658 365.524100747307 NA
123 6.15926629374419 12.4816411452787 212.817164775834 NA
124 5.46204569283645 14.5010452791491 145.023394061834 NA
125 4.22243423452851 42.0199564354419 563.806920673258 NA
126 4.73777878151681 49.4028205742908 196.700661658283 NA
127 5.30384323627012 51.7027245582597 1080.30882217209 NA
128 4.7013002181712 24.0169319438096 392.889065829225 NA
129 4.44240150823337 32.8477303430467 735.182702919952 NA
130 3.04178552877353 14.531888465478 540.729215274513 NA
131 6.76847962499353 20.7452261278919 843.187965601927 NA
132 8.43273898940461 39.4852413414384 375.375195424377 NA
133 5.03467791369525 29.1076006754056 646.354110389872 NA
134 5.64466201699162 25.101991378798 160.113451667248 NA
135 6.05841184821461 12.3082116305439 823.294811443702 NA
136 3.58221911512981 19.3718876564506 673.748880103645 NA
137 5.3255344293501 38.8281820909808 2001.34591938978 NA
138 4.45083405325402 28.7564314163686 317.90733285612 NA
139 6.04264758515616 42.0670974236099 629.695105049263 NA
140 5.83576171397158 12.2148162714625 221.37601688445 NA
141 5.95748969189726 107.22066740003 1499.09045161665 NA
142 4.72965031974899 25.1585572547484 409.828050761462 NA
143 6.15916635269931 40.3189878935299 855.401694363825 NA
144 4.08665827378289 44.4525017035012 791.274122451185 NA
145 9.66503612150921 45.6237250525286 707.832768119542 NA
146 4.47444820944738 11.5985203399757 763.87104983216 NA
147 3.26796620887879 32.5791437755033 461.414955624835 NA
148 4.23819692651551 11.2994735372388 310.129531494024 NA
149 9.75383352382726 32.3465226962662 1024.30781246461 NA
150 3.29039009055205 77.5282487668595 2151.33254462385 NA
151 6.69428903386669 44.4748635671753 1482.45664388209 NA
152 5.27918909189065 23.0452850582685 684.827744397598 NA
153 6.56513957786831 15.6900618086203 200.532590131864 NA
154 5.44180699410092 83.3460010777133 777.704617386004 NA
155 3.04088909299651 5.15320060379336 438.332646553482 NA
156 6.77736275658344 80.7116305814228 662.581615903671 NA
