id E0 Emax ED50 gamma
1 4.11331177331949 27.9889431336002 410.004063942201 3
2 4.20643647492592 25.8262282687096 713.500156070934 3
3 6.27667322363164 43.7517476943818 280.688978013053 3
4 3.93101926931127 33.0767895183759 947.491051713556 3
5 8.09931379668033 24.6609043917115 389.777489328198 3
6 4.6173509253957 27.6186365015136 375.762823890232 3
7 4.70888501940146 16.6877183678154 288.637766426381 3
8 5.98383901351288 10.9222308697686 272.84583645387 3
9 6.73931970638509 44.1663016469284 692.82448877369 3
10 4.14008916999665 24.7718864004359 610.960328962517 3
11 5.35946563489547 14.9811816745555 400.299086663243 3
12 4.08826194072692 49.8165895764508 558.521650390237 3
13 3.34633610760207 23.0948166852459 692.572145788239 3
14 4.32247370845184 10.2606024031233 334.92267643005 3
15 4.50502416999214 12.3707319555394 822.75790739813 3
16 7.53260333982096 76.9306112106428 236.939016313693 3
17 3.56999158911877 31.9095745250841 217.334280116557 3
18 4.66213342449271 10.1499114064224 824.880145054971 3
19 5.55248568094951 22.8423940373923 267.410200463771 3
20 3.9184863789369 43.284431617419 1956.61669265725 3
21 4.98988771315917 15.1920913848787 411.732196567971 3
22 4.67016837477703 21.9300359126719 362.426596464527 3
23 5.35909430763208 23.4442731380979 793.73758357879 3
24 5.44077048755937 29.4216343469266 973.803802263896 3
25 5.10984645611544 53.1381866711355 593.185975385072 3
26 7.65648912448323 40.6755086874193 1043.92665006219 3
27 7.78187168926334 94.3038809063762 554.2621887493 3
28 4.52234627483099 47.5439788288845 746.988046466748 3
29 4.51401682934006 16.9640070092393 195.423113839372 3
30 5.63960989607217 24.2607865508991 636.412751849298 3
31 4.06211733522234 67.3541672854071 638.119496306304 3
32 2.47741248858418 30.5652792618378 564.210607815684 3
33 5.5064832125823 30.8863130667223 380.626033889866 3
34 3.96562756330157 12.1969262704895 98.5555265663034 3
35 3.82105126848712 88.7745276776143 2225.07129647522 3
36 6.27699370149513 29.1329631145534 814.996563109633 3
37 6.37687212327387 16.144246675739 126.401904663499 3
38 5.21597540213061 53.1709115329575 511.97863224644 3
39 3.46239938364747 18.3144427325702 344.889827917915 3
40 3.31646331048565 170.394558132739 730.130675653911 3
41 3.15015884199488 27.3192625886608 820.039513163843 3
42 3.9065600795928 19.2378511294183 1093.6392183148 3
43 4.68171975134398 22.2587405358006 827.608116073558 3
44 3.62181331448833 15.0986757268837 443.67655356313 3
45 7.70360466775795 38.5623882627869 338.165126561917 3
46 6.70501480121037 21.7889234605643 332.286958597719 3
47 6.00727660814723 122.809495730137 611.123038099032 3
48 5.05346064008858 31.8992031832773 1239.42462535965 3
49 4.4793222857831 72.0514196354884 2735.44658854544 3
50 5.93153401993274 38.8010131913802 388.113749299593 3
51 2.34147331848707 29.1810528700493 516.860240420247 3
52 4.64902178163332 65.1168292208844 623.857965913497 3
53 2.70290782692931 16.2881417740153 1090.84907766574 3
54 3.83332528082267 63.4743189526922 1433.21246302277 3
55 5.0321940975314 18.2727692943629 208.847727457885 3
56 4.35030000773023 11.5210428857571 288.843195416457 3
57 4.3118361136391 33.1231589795591 970.604962143412 3
58 4.56369553836957 184.003500982305 4209.40584764 3
59 3.84100066913202 79.0856851024098 1682.85130176637 3
60 5.07071695778557 58.4933506611327 459.629108827655 3
61 5.53508214728079 18.9332867308734 332.155390564181 3
62 4.42209916373675 35.1320081553279 625.548407170886 3
63 5.1776858841443 8.72786679803213 338.751040448956 3
64 7.37906506206993 38.7622970285913 207.827176414187 3
65 3.07635970801392 45.0309396358388 698.069650083241 3
66 4.69211558524099 22.02985138326 1809.51252041262 3
67 7.91571377380437 36.5277121138024 504.441488752223 3
68 6.64209322510636 55.480706985016 197.568505619838 3
69 4.47645290007265 51.065164217525 661.784745987039 3
70 3.08947292817715 11.6466717866595 425.441538724844 3
71 4.34584118457152 55.2785293789714 1458.72549039765 3
72 3.44424639008545 39.2606154098071 242.051294226621 3
73 4.89679610043392 48.0034167253532 818.588241934244 3
74 4.87532859633841 24.6744965745725 173.914811756928 3
75 4.81050674172504 17.0950098797127 951.925233536283 3
76 4.78748669848813 38.6999048978045 743.445764704364 3
77 5.11614683666211 10.0114475949884 580.928007649107 3
78 8.09566625925939 53.5372494988033 913.882795865485 3
79 6.40493638625241 20.7336171968139 119.74607211831 3
80 4.96728508822473 28.357003619878 354.989615546559 3
81 5.00358223993112 64.9109857069706 705.537759332584 3
82 3.55380642693212 11.6074921839164 156.643008520082 3
83 3.95468138952809 22.2681221754959 971.95243384383 3
84 3.93550706763129 19.799828828473 203.251603211273 3
85 5.85851298287398 6.25679670862653 215.730334215314 3
86 6.64899275592644 38.2647011649237 654.333268704026 3
87 4.46789910162266 6.98305756580735 150.740984038389 3
88 4.87812956793314 26.3840602145187 289.492735837366 3
89 7.02756095859489 67.9729915336427 649.703725118895 3
90 5.44313051096059 40.4149918634862 307.992062520471 3
91 5.48959226864988 8.96746772524272 403.386926265252 3
92 6.13384623473942 22.9131292685286 995.350972004784 3
93 6.56448755577041 17.5413783230628 147.804699903259 3
94 5.88423533860988 22.2472415565133 192.814876082114 3
95 5.09560392161109 22.5398894233735 1010.78859073481 3
96 3.70066729533873 29.6254125699867 229.642867725793 3
97 5.87731831708889 33.8894765972778 460.592444215093 3
98 4.0141721663654 56.6610916081023 751.971858299496 3
99 5.88190638081805 43.0909992306847 1105.37054359796 3
100 7.41810568540426 39.8225510608433 607.639106734347 3
