id E0 Emax ED50 gamma
1 1.77723806800686 5.9234682081564 216.034621469215 3
2 5.51624903348731 10.5150761025323 149.391054085242 3
3 4.4255237747874 48.8498778359123 341.033070082617 3
4 8.89526025272324 24.9843380111793 463.449654487942 3
5 4.89732405282372 12.4015370968631 626.566550351445 3
6 6.75966537506467 36.0619516141595 216.589675921632 3
7 3.958373983338 13.5857992641348 372.547878625154 3
8 2.85690226741599 20.7267023724912 614.719990695557 3
9 4.00243340017421 21.301769679145 700.936655426714 3
10 3.2784576803528 10.1609931920755 428.147584484678 3
11 8.58132017533388 42.2119793236679 343.319632112022 3
12 5.45856426700752 74.5261518173333 1235.70030870356 3
13 5.42400012838213 26.1680679533055 371.44504549261 3
14 5.5144694264256 19.5803873180738 336.738354472124 3
15 5.79525564839627 25.450034454824 320.509244416326 3
16 5.01062262870139 32.5168164963624 1038.76385258763 3
17 3.88211198593779 9.56673425525146 457.182201903067 3
18 5.05716471105959 43.269713489317 572.797838791479 3
19 4.63154261553284 75.9487611605216 995.730654429232 3
20 2.53456703993028 28.5018565044887 708.552839121995 3
21 4.08358510260497 22.8721269497005 468.291534421247 3
22 2.64395966758196 9.12081275916429 300.21114568569 3
23 5.4313814998248 77.3193299677593 597.360610748417 3
24 4.17768822111663 136.954319420997 903.131828229404 3
25 5.83875471490276 12.5880234988741 86.5256561740049 3
26 3.19522263721765 44.4158448776968 670.274044128512 3
27 3.89431756275069 18.0121571572481 284.913465482541 3
28 5.10632870853754 20.1170173906174 177.725898780496 3
29 7.6283958461611 33.6650437876227 888.833595125732 3
30 4.07179971355041 69.0154006695239 782.028775923335 3
31 4.41326230895309 62.5900255509334 370.768726388948 3
32 4.22178521664564 26.4451106164263 233.125456259242 3
33 1.65501969364224 171.977169401734 1457.01825174771 3
34 5.06722451862962 16.1071159247824 125.7105413132 3
35 4.49347595305143 45.720926384165 569.244271012208 3
36 7.5501941914034 160.720422441044 862.379787212651 3
37 4.53820741289445 85.6672091030672 820.711059681752 3
38 4.30842974304539 34.3379688729326 288.87239985939 3
39 6.30237740158733 90.882678187143 374.628156858517 3
40 4.41651228553416 19.8633350279992 392.1844005695 3
41 4.81894503984335 38.50644058866 365.33081824119 3
42 4.29026579461601 36.1513019169118 95.9819151899147 3
43 6.62793275649769 19.3744756500868 897.941923102952 3
44 5.10220917463952 76.2918391564801 682.277078336391 3
45 3.08723137233623 29.8867135735126 371.772452025545 3
46 4.52159229168377 41.7182995704242 310.734756357925 3
47 4.64985961339161 35.2619340504768 169.594264842659 3
48 5.36135060341114 12.0366749364572 821.319818104428 3
49 6.11434927227022 16.6186712222776 69.0571407061179 3
50 3.6405828275304 69.2455721746483 814.749840750099 3
51 6.62816432850425 64.7009721014399 486.478510153386 3
52 6.43046669627517 43.0234713258526 681.476081427959 3
53 6.7682844465685 21.1733789770538 921.910876429722 3
54 6.05524991876877 27.2353443569566 663.59754680034 3
55 7.13312614630419 47.0922066608496 537.337241672648 3
56 6.80391854420047 17.8317694329957 204.828142012534 3
57 4.456549586089 37.3485819261982 1421.41616956486 3
58 6.16310682832562 13.8098618014926 304.431344837579 3
59 8.21816748106547 35.0990147644069 156.87884700225 3
60 3.68404846732549 16.2187327409017 442.221142332749 3
61 5.47692233294617 29.2420366346414 291.582626351822 3
62 3.59993286666466 10.5128258743458 226.568850118613 3
63 5.4197735925936 40.6076453800071 1116.88977127618 3
64 3.3911532638356 22.740322553878 259.628108886794 3
65 4.53617802667326 81.2810313888971 318.889490280397 3
66 2.89215432969859 57.6502946605679 544.392095741228 3
67 4.35286155860353 64.9853960326807 543.169401720328 3
68 7.16408530995389 16.563865838643 391.374200650911 3
69 4.91777417467031 13.9065210036116 339.973371484965 3
70 6.35238293601013 17.7281700849186 561.50799018334 3
71 4.55369855361515 28.4540096618358 640.131472323231 3
72 2.51128292697715 53.8559954739991 247.511269502723 3
73 6.25364285129912 8.40622173447783 347.259871661645 3
74 4.01754017380974 15.9524404660612 472.181859046255 3
75 5.28681301982948 155.853096951168 459.020408888972 3
76 3.85154736725343 140.564527256226 452.104454526076 3
77 2.91151157682216 16.0873253593669 117.134370641593 3
78 5.64510592988991 69.0198259156696 447.468170631509 3
79 3.57523112506677 101.127632142767 292.698993105675 3
80 4.40909941638582 27.6892420990736 341.694887361533 3
81 5.87044340912327 24.8324895828406 474.13533794875 3
82 3.47312154349429 13.4543521273932 218.863469639901 3
83 4.30525586640477 23.1843067332868 335.514576691979 3
84 2.57949368605034 54.9571402330288 1195.38952847724 3
85 5.69006956515278 36.5979065905507 567.826388510191 3
86 5.24673150417909 12.7713858914636 289.860151654016 3
87 6.38647667693354 19.6984228006158 555.953208484777 3
88 4.0489316020313 44.0524787753191 1805.15481623244 3
89 3.09901343070454 6.92156819830278 363.671523157434 3
90 3.46377853366849 19.2572648720809 183.024034190738 3
91 7.97138711467261 93.4276520626316 1071.24505742637 3
92 4.75025892527681 27.7626077745569 349.276588386619 3
93 4.31183495382341 29.5804957425214 151.678463697106 3
94 8.86061875687309 66.2232326197179 631.436452452843 3
95 4.52761796373591 35.790954005938 738.868510290778 3
96 3.46678439137216 15.8775121466237 271.957315313722 3
97 5.37986205649652 38.6041748372464 309.981477008586 3
98 5.05752322341198 32.2196650014213 580.015542088307 3
99 3.66425438213674 66.8491139810782 622.952077312867 3
100 8.76837060350509 49.5341255510465 736.375187967145 3
