id E0 Emax ED50 gamma
1 4.73105419339333 27.6709213835275 174.817078649135 3
2 9.61992319235935 19.7443378249307 296.587799899173 3
3 3.72257652143208 20.8412336063259 223.967372330611 3
4 5.16502448778798 23.4301824152143 857.674109601654 3
5 6.19649346271245 91.982231392526 2184.30233611929 3
6 10.9271813928184 47.0381205181308 246.196966837438 3
7 4.73930075423405 17.2049774308755 616.503180969399 3
8 4.61302728936329 18.0884279788189 787.806560709444 3
9 5.43721454467303 95.6728176107897 316.014851143008 3
10 4.1491166504681 60.6432858926722 435.193526850948 3
11 5.23194594817557 36.086439749122 1128.65624129147 3
12 5.90923908982546 28.0988201113098 502.730009348238 3
13 3.34558612304602 56.9230860688382 804.077685121057 3
14 7.11610289229524 14.2113317163635 214.004759332949 3
15 6.65635224340781 82.5228997994972 2058.82406440405 3
16 6.28511475196616 38.3795429723105 512.323569440695 3
17 5.72440779231339 71.614820829837 1431.64542931259 3
18 6.46795955435688 34.8589942202821 2162.68592457809 3
19 6.03117444457103 10.4457425320976 515.020394701654 3
20 5.35265641880732 25.6548859508169 852.329529038857 3
21 3.19433183619857 6.31141027178305 146.652861619156 3
22 4.13098881849035 19.9863329937483 613.545230141982 3
23 5.19435436879236 52.9361094609116 969.503980283006 3
24 3.97407413297783 282.98488134016 2840.25573064604 3
25 3.66539304185989 73.3000160454468 1134.4204455656 3
26 5.60339586780977 53.527513444 918.641546552452 3
27 4.7274358436139 37.0238334871963 717.842613413604 3
28 9.31734389192996 39.0456479095038 518.339315105039 3
29 4.57317883893717 88.3072527036166 657.065447929845 3
30 6.52336441757393 87.6080929299318 446.612772122171 3
31 7.26768581141124 13.0240774143354 548.635630413682 3
32 6.81985873588962 18.5361362839527 179.795821376855 3
33 6.07872505471868 32.2098223110469 194.667821098412 3
34 3.85247066557699 198.533362067391 1400.6968104806 3
35 4.21844824446381 106.960357211346 658.256777767456 3
36 4.78591127708417 40.7579416103938 256.788977762024 3
37 3.74801474860392 54.3045355671911 805.97501733814 3
38 5.6880343043876 21.1111836275517 491.818203167871 3
39 4.39539239957136 25.481555695869 651.756770310496 3
40 8.43757801341192 77.8101447279289 423.238581237564 3
41 2.63854671126255 33.8838311671164 558.100710292919 3
42 7.00203649565879 12.5293967895116 1665.98164772094 3
43 6.21222382637995 29.8392002662635 1157.50926668374 3
44 4.43359212371133 40.7116134196682 492.809302781597 3
45 9.67053962944099 40.5795804746188 615.673509514926 3
46 2.92783360500302 37.3768910762273 446.587067235131 3
47 4.73186772040267 2.43863872539678 163.204284961357 3
48 4.27722831114022 27.4433223413724 718.482598382664 3
49 5.19206936556985 42.0707569076133 313.236881054595 3
50 4.2728512469922 12.1530232786948 395.329366260417 3
51 4.36999549538539 36.5222027682872 441.412077794606 3
52 2.66458636920119 36.0361426708263 724.848022190785 3
53 7.30437007759461 16.5760890567486 321.627599145935 3
54 5.48847959240594 13.4064600606606 564.896199551877 3
55 4.29531496467755 34.0311698662179 370.716893260894 3
56 5.1531092331112 54.0363810943377 418.438729181312 3
57 4.45240158327818 6.62727949388034 148.615293708082 3
58 4.04771338530546 53.2697080321754 599.032825083201 3
59 3.31489704508137 20.0081747121537 1001.21148791899 3
60 4.70505253087356 24.3751286184711 438.388663821697 3
61 5.07936498756825 10.378198887143 644.475694169775 3
62 4.70619807774436 31.0439963013919 1774.14428155905 3
63 5.66865316422082 14.021173596198 859.350829943091 3
64 4.67212902603422 48.3947956530993 451.294444304823 3
65 4.55109345276021 22.6797703258719 1149.5178996833 3
66 8.54953323695983 18.6263074104867 600.101496555335 3
67 5.99865989427074 13.0868873327401 120.077532040287 3
68 6.88587910158698 23.8732037215272 420.71056048091 3
69 7.95165307893736 46.7255917380347 332.719869326956 3
70 3.95510674742307 21.3547379042572 380.533353790395 3
71 4.06327742002427 47.4281045208554 373.808734673005 3
72 3.8058624116908 8.5801237176813 283.34674571152 3
73 7.55314736219605 21.3386472322978 447.342612677069 3
74 4.0867725953444 11.586761666715 624.196329017171 3
75 3.53365222716596 2.79728942458509 65.6050819341508 3
76 7.34081483742804 30.7239069736166 412.04128374915 3
77 6.85306200972061 83.6136294145902 1020.97425992484 3
78 5.57890674022303 7.57721936062389 162.97304219261 3
79 4.47607402994419 31.6556031785521 746.342557965153 3
80 6.51445788311755 16.5288852266481 244.793202096882 3
81 5.28411222603407 27.1991679145653 568.973246267757 3
82 5.01309825491083 90.6167677580628 1641.58719937195 3
83 4.11537790819377 21.0124850612721 470.942658017244 3
84 4.59290044306255 45.7625927637622 608.083738780739 3
85 3.32735299319089 24.4507341548049 615.121579716631 3
86 3.84703423495857 30.13397177442 840.005675056774 3
87 5.77362993500191 28.9501948976717 335.635176695027 3
88 4.33969863099892 74.7834477984462 2002.21281639227 3
89 3.36583347944155 26.012190887101 694.688154703784 3
90 5.75964992348192 92.1122542738545 590.704441140421 3
91 3.04196382610291 106.479174543834 960.658747100543 3
92 3.88200656095817 34.7130888594593 558.244086507525 3
93 6.56592857387475 74.4270097097539 1979.54978777647 3
94 5.49534575881136 89.7644353219885 494.878537055389 3
95 3.33502492498058 11.0585307393547 522.60596832557 3
96 7.7424566068937 26.9506356370388 636.178667302523 3
97 4.58745677595559 27.6133327292729 576.044215980269 3
98 4.34813474897317 15.5006779242112 604.321204256481 3
99 7.58692744621171 13.2325194296813 304.606737299692 3
100 6.16505314133982 19.141674310856 1542.57540011245 3
