id E0 Emax ED50
1 5.4896786923141 17.9762679769228 766.966377710301
2 5.65089725204083 19.9202560312232 284.354289146433
3 9.01328190321987 33.8421513687644 225.692453272084
4 8.884354694969 46.8484653226958 581.829134882239
5 6.33049254673304 21.5505958216829 350.142465354301
6 6.80061064061272 13.9617952722961 477.123884131653
7 6.69345281598739 32.8151966544586 1590.41734852677
8 3.80238063671834 18.127440061215 343.800120569687
9 4.91350691938557 25.7759530913765 570.479731732675
10 2.48814213001917 12.0834271953689 209.919997890102
11 5.26104710858703 41.9320431786219 758.752653821744
12 5.52082941151623 14.4852971185979 170.683303559151
13 5.25834814551281 35.8834216788072 465.922799098634
14 5.68497743209161 15.4824090814993 541.759095301825
15 4.37555292110273 49.3417493227909 579.628716326707
16 5.56603841707182 28.9154344054568 175.595933427193
17 4.24791301370185 34.4888858936123 275.77900223051
18 5.67628685909792 110.146199240427 1136.49650951367
19 2.35035145270613 51.5254075720742 487.211228366296
20 10.2605695934433 80.115894009258 723.702676010396
21 5.8991066832978 23.7582312598237 584.440856562248
22 5.6821911114725 34.4551616758478 800.945594626821
23 5.87007105223248 34.8809820053711 1103.56185428524
24 5.32375466761227 50.7526760205015 177.526797568991
25 3.22116618717212 72.1357602356949 357.677513328215
26 4.04506231608952 47.3341269056897 952.455199048392
27 4.42608929930981 49.0385545641769 1181.87992926269
28 2.91179805029333 64.0858371699524 515.110202641195
29 4.21592723881705 23.5234374748129 358.788462792375
30 5.7171241651664 46.4109790571713 327.014669816659
31 8.560076930084 27.7115245320145 159.126119508831
32 5.14816734729193 35.5341821956321 599.517510560569
33 4.03408231171514 16.617009429815 982.99028558201
34 5.15029516898483 12.2576723218717 170.223164689542
35 2.19067017863805 21.7949221267172 431.474633011118
36 5.05833134851683 11.9952715702824 246.46285578509
37 4.63180046912565 26.5577818484772 523.421329677554
38 3.72455150939938 49.4181258116347 1187.86236066642
39 5.59347785777595 43.9395758434336 585.965042826634
40 4.01308539568953 56.365051552354 349.609615817477
41 4.00937206264712 14.6392596635255 439.49775394489
42 6.09912377509553 55.2596703750682 212.180100797622
43 5.97459310450603 35.5809810904718 387.587803295194
44 5.15804244632179 6.95525991098157 481.499582140855
45 10.0836106792011 23.9992074110793 1716.71674942947
46 4.2613582266018 26.9262423538353 395.78935085683
47 4.73957117901946 18.5428937443569 342.782311310957
48 3.74539234106354 52.7925085518515 314.523087045512
49 3.1242952802692 19.6866998964364 338.027619281203
50 3.54577670231404 17.597210135768 304.718191661704
51 3.49374211124953 47.2807602553454 1726.71588827934
52 3.41590396621336 64.1451211693227 609.525190608879
53 6.40149952217489 14.0570575022848 130.201462591629
54 4.73375358182588 36.1313215944705 629.977820618645
55 4.76896578963115 31.2916343595859 707.543415742191
56 8.1164336130041 16.0944564664419 232.577393838901
57 5.96388713335774 15.8361202191022 224.385132978132
58 7.81705966899884 158.737530512706 473.475737166853
59 4.79379297448608 109.944908368414 535.976375742022
60 4.61652995171614 75.1884589056675 644.644113747018
61 5.49040913667111 21.9068140800647 735.88575442807
62 5.04081765153562 15.394796246234 72.9059356232408
63 3.63530521896861 20.993136616843 953.287553667253
64 4.72088761428684 46.1159489288896 1454.67196937354
65 5.05601823674778 14.6123020426172 538.825672556267
66 5.37083876411996 23.7525633283936 239.164526466462
67 6.65311670154739 19.9226783317694 232.617724615783
68 3.53219047837226 18.3452968645934 224.46030551492
69 2.90060220872579 15.1411960020886 85.7920774477199
70 9.32774366237337 28.443432261859 284.687728997305
71 5.09846857398961 57.6944349407916 356.599257433164
72 4.069853360994 12.3447668160375 316.39410611769
73 3.65781729438147 60.388283071342 427.007858709402
74 4.44376856575073 24.00066982382 793.965666369288
75 11.980585670996 33.5520102648751 250.118532019586
76 6.53590931572515 13.6237124034648 475.928110615521
77 4.87741137864163 43.609336837463 589.61219694236
78 4.56038610396907 19.0551271418762 319.919857426502
79 4.353368151738 36.3955033342416 701.967171185513
80 5.14316580873462 17.729874714015 673.845862098983
81 4.72075354721039 20.371415896886 266.519175409939
82 3.71173195829377 19.5812064047089 1303.50391875505
83 4.15672871946851 41.4114146727015 331.181442463547
84 4.58540615210913 48.6858264264056 1654.99925488254
85 7.1308288375853 14.1013650594802 303.246412297683
86 5.6065622472306 41.9622192015486 908.416361065612
87 5.67820922103192 35.5607695620719 1865.26932199485
88 5.06419880619038 29.4590439695895 251.390043206789
89 3.36017125376752 38.8604463679097 161.669084258074
90 5.81440085137993 13.7412176545054 367.521791188304
91 3.71651009190686 27.3308348344024 321.952540237067
92 7.52504500962608 19.5897944821504 1115.98512418176
93 6.2746899599429 20.5251388765869 392.194595034565
94 8.26923544830322 109.321343616291 3790.45250179913
95 3.92195479559188 69.9795008542661 305.939111379185
96 3.04094778486006 33.6461804560853 660.256805400174
97 3.19073737150102 34.6915833367003 199.053060512372
98 5.48359448376272 27.4177507555355 231.137140691824
99 5.38043229966898 81.217076223796 396.589892749502
100 4.48307951857954 18.8527465094868 273.172942641655
