id E0 Emax ED50
1 5.36075011927852 15.8474209056708 462.158114231641
2 5.02027538623518 39.9447483429234 919.929047745275
3 4.12902752599309 49.7325331534996 394.503114347413
4 4.20189438377744 20.191339407917 402.489391176278
5 4.92950532512726 28.2011389557995 526.977361571947
6 4.24693492304694 13.3421699931424 184.584459567852
7 4.76365448755105 26.0975389973652 767.823025803141
8 5.26436501904032 49.4197859289991 1327.49225682597
9 7.58584796139568 19.702532337382 409.764320915505
10 6.43783554458197 19.0505047480191 395.183565886644
11 2.61636627643539 72.6217457833653 456.218015168079
12 3.79177791026867 27.2141510713956 426.822417751407
13 4.14825610995499 36.6622513709639 1139.07064257692
14 5.9352339949566 59.025342810747 462.935360132922
15 4.28272993505787 27.6203062710756 214.856558189972
16 2.38993251674807 19.5875356989098 575.468902785844
17 6.49925404091323 24.7621374336264 259.043370774936
18 3.55676265935091 26.7729687023701 401.634067621112
19 7.46460212781129 28.7774612063146 325.251286812664
20 3.90395601283863 11.6233674075855 833.741857198847
21 5.03540928551801 74.3061594910908 302.959229338505
22 15.6123021869754 27.6480861088458 217.934979243823
23 6.96311685290573 36.109965643332 746.426954936047
24 6.87148441942863 28.9427986057795 346.636901713636
25 4.87633933012944 77.7042631753777 1851.8702324147
26 4.49838404905864 22.1499765362067 528.264725949513
27 4.01116928917963 14.5225619035195 585.810644151951
28 3.66629741642568 52.1214405958524 436.64475217416
29 6.77141131851366 18.0077277973118 424.972051533452
30 4.2149693239147 41.939894735672 838.897367288205
31 3.27428119489731 17.8296580375114 259.113332214527
32 5.08318523024783 16.73095035508 174.174729828916
33 5.23762303286135 18.9844154739876 277.190299890736
34 5.84230352759127 13.8007491867705 1380.35075466823
35 6.11422189255922 31.0125652660716 899.954578970516
36 5.14019681260279 80.9854488046993 424.949668009254
37 4.93157383533092 34.4877984630178 272.630138946519
38 6.71852516319671 42.1323410688551 761.697394542003
39 5.24718524588649 20.1266402023982 158.281978795889
40 4.11823588383924 170.119967082073 415.288171795839
41 6.61574299223468 92.3045019196642 471.636094753677
42 5.64050619719392 42.2251062185233 495.724548732926
43 6.04353848566094 39.455418628529 977.630094335476
44 4.80220152011518 4.80323311046408 84.8556859680678
45 6.20202282199402 28.0037407973547 489.128484986967
46 4.48605631239534 12.2137411973437 342.174576322565
47 7.11279504935425 17.5340972294162 568.604437012813
48 5.28797706249236 84.9797119577948 950.13500493959
49 3.95995154755699 12.682795937839 297.16586655371
50 3.77123611786797 6.88760752866155 192.274959005296
51 4.83416749986045 17.9128934358428 531.797372256836
52 4.45078411500186 65.3395335878967 353.084179427259
53 3.50957475395398 20.6300418515334 291.964128137329
54 3.35190377290834 40.4875437545063 357.179357228272
55 9.70233400869772 52.9058110941724 332.419023448247
56 4.64765492301274 24.8419816810244 712.65523503076
57 3.38748533756725 14.0964776978909 239.49976161397
58 10.7780266423518 62.2621141913284 481.520918498848
59 3.81460084364276 48.6737527376507 518.079582345147
60 3.6535606317792 11.0027881644155 288.865595379067
61 4.17009998980678 23.1230891941274 374.2342413333
62 4.7654780303051 28.8741615764974 260.804035933362
63 2.64098901523251 22.5395728081057 212.352214949907
64 3.99547037560026 28.6793051388367 630.333101627665
65 7.16182286970815 38.8441484959817 146.095025250522
66 4.55247752925582 11.9275512654884 354.959541537187
67 4.52951567746074 76.2732617235242 1813.3149542836
68 5.3511436412045 85.5035363337692 561.968237193273
69 4.82148728556675 75.8906617231154 570.491067214681
70 4.76215021542378 32.6159588476545 1071.128018175
71 5.9368577731238 82.6629916422776 271.456035841842
72 6.18888672358801 15.6378514711568 227.852990665538
73 5.31201915911482 10.8216549655814 200.664353563601
74 2.94716449789556 16.2741270838754 565.830348214758
75 4.80509268510844 8.81967807981323 632.697942105645
76 3.85115843721144 22.5802497076256 393.01886265252
77 3.53290500331459 45.4824403002426 862.788413299624
78 4.31704369522418 10.139941198174 282.370100435817
79 5.27025801705131 23.7536266227253 348.007533574096
80 5.077769860595 12.826620301032 627.778396080849
81 3.51402007845027 27.1466323981417 266.216980099285
82 5.86127688008955 28.9729835526 231.400354215572
83 4.91779668213307 33.647038235286 996.898959635412
84 4.44056319155781 48.2466948851873 398.853835166606
85 4.33269482603967 47.8848659066955 1138.23696450239
86 4.21680618979558 32.2144796077199 2633.38988434295
87 4.04038906213319 25.4695639024583 864.876454263092
88 4.24046036110547 67.7050793302207 1091.28144407488
89 6.46284952164208 77.9945965225491 745.046612925675
90 4.86494994898958 42.442374365233 282.232736932476
91 7.16791101531968 107.321925668566 1013.69384707353
92 3.55937171528963 12.578125843011 216.360154669527
93 8.32291336977596 68.0318849886548 748.394556224363
94 4.91362894820724 24.4710213061008 470.713529893711
95 4.25567791029747 48.8538205339949 501.858241932836
96 5.78824019270663 22.1004886595989 205.601375350879
97 4.54451269968691 4.71377645744868 219.143036479238
98 5.38369859159529 32.5206422301358 629.352501270769
99 5.10966678217775 11.2403980184984 100.897662204803
100 4.73450268033468 51.3250233543357 580.268078049942
